a1,a2,a3,a4,a5,a6,a7,a8
03-Sep-2020,0.00130749899189606,0.00168085988541484,0.00195374432829667,0.0028174156853085,0.00443957680154308,0.00661145421807142,0.00568180408296469
02-Sep-2020,0.00130583228835208,0.0016791930417626,0.00195374563405598,0.00281658197741104,0.00444083562084262,0.00661737868099134,0.0056863293788182
01-Sep-2020,0.00130749896794133,0.00167921499565736,0.0019529108172724,0.00281658121924177,0.00443873810478587,0.00661357635366705,0.00568749138984184
31-Aug-2020,0.00130749891617799,0.00167757023696071,0.00195541392383559,0.00281741622692397,0.00443957864349961,0.00661147856853194,0.0056875082795413
28-Aug-2020,0.00130999896048624,0.00167677971412292,0.00195457890042268,0.002817415518798,0.00443748355378427,0.00660768237269478,0.00568584115189024
27-Aug-2020,0.0013099989294925,0.00167677954215096,0.00195457871908096,0.00281491120385384,0.00443875228386746,0.00660771499058001,0.0056858525424001
26-Aug-2020,0.00130999887314709,0.00167513482889431,0.00195541358466476,0.00281491040511041,0.00443874459636237,0.00660767533153964,0.00569148890285703
25-Aug-2020,0.00131083220369031,0.00167596829233554,0.00195457877314675,0.00281490974037965,0.00444083859784036,0.0066114754116549,0.00569316206405364
24-Aug-2020,0.00131166558727939,0.00167515688279419,0.00195624713631081,0.00281574365806543,0.00443957441663135,0.006611436610722,0.00569313276480435
21-Aug-2020,0.00131333231087218,0.00167353405227921,0.00195791540816355,0.00281657768969416,0.0044404071762392,0.00660931431516688,0.00569596090249724
20-Aug-2020,0.00131333228892065,0.00167353407430128,0.00195791539496367,0.00281657769484834,0.00444040799649692,0.00660932554328762,0.00569880668935508
19-Aug-2020,0.00131249892163352,0.00167270063898697,0.0019587502610392,0.0028165780812574,0.00444250422849381,0.00660721642269656,0.00570164928604049
18-Aug-2020,0.00131499881966957,0.00167191118993784,0.00195791545240452,0.00281657727507024,0.00444040712850254,0.00659748503731898,0.00569544318571737
17-Aug-2020,0.00131416545294073,0.00167272259311166,0.0019579153781928,0.00281657825366825,0.00444250689476239,0.00660130620161986,0.00569997280455354
14-Aug-2020,0.00131666543671937,0.00167193310472117,0.00195708046209776,0.00281657804243407,0.00444041514123254,0.006597519119348,0.00569547408018614
13-Aug-2020,0.00131749885334881,0.00167112166695956,0.00195874873593562,0.00281490635246861,0.00444251323611846,0.00660133176273298,0.00569998569948216
12-Aug-2020,0.00131666555412323,0.00167028828967646,0.00195958349454803,0.00281741324300382,0.00444334734868095,0.00659919521493728,0.00570280166047109
11-Aug-2020,0.00132666565691506,0.00168522367041877,0.00197375497702669,0.0028382809510374,0.00447180599264563,0.00661429801672705,0.0057249050905395
10-Aug-2020,0.00132749896673987,0.00168441237915719,0.00197709177993887,0.00283744211494269,0.00447472768547026,0.00661299001667702,0.00573138307864395
07-Aug-2020,0.00132999901066329,0.001681978058152,0.00197709167907076,0.002834935048045,0.00447598224593361,0.00661002014203541,0.00573053008645787
06-Aug-2020,0.00132999900607635,0.00168197818937576,0.00197709179019174,0.0028374401894755,0.00447471817063364,0.00661295332090499,0.00572851588221915
05-Aug-2020,0.00132916569519033,0.00168114480911159,0.0019779266332852,0.00283994684973562,0.00447765087434108,0.00661464221703199,0.00573586722133805
04-Aug-2020,0.00133083239773301,0.00168116685416739,0.00197876027856415,0.00283827296761158,0.00447554493435874,0.00661672076537751,0.0057358428444982
03-Aug-2020,0.00133083238191224,0.00168116684814646,0.00198042856701296,0.0028366018140037,0.00447764633729891,0.00660576454740601,0.00573334665296189
31-Jul-2020,0.0013324990910716,0.00168118885212647,0.00198126219710912,0.00283743476944033,0.00447428541130012,0.00660488712216196,0.00573248615883173
30-Jul-2020,0.00133249909337929,0.00168118879915199,0.00197959364406094,0.00284161472999671,0.00447513180635795,0.00660574997236269,0.00573900746447953
29-Jul-2020,0.00133166564966056,0.00168035532424427,0.00198209685217847,0.00283994377265849,0.00447722989414654,0.0066066106608522,0.00573986123576433
28-Jul-2020,0.00133249898028037,0.0016795439453717,0.00198209674638669,0.00283994396425701,0.00447513800869507,0.00660281529985515,0.0057381839739132
27-Jul-2020,0.00133333228989047,0.00168037731208881,0.00198126191863696,0.00283994396064504,0.0044772385302003,0.00660664398201881,0.00573704889049418
24-Jul-2020,0.00133583227027123,0.00167794309521998,0.00198459857175693,0.00284161226234643,0.00447681262283646,0.00660450713763865,0.00574270252164764
23-Jul-2020,0.00133499893146923,0.00168039935171768,0.00198376383356531,0.00284161201588356,0.00447890604694193,0.00660238319622196,0.00573985648786215
22-Jul-2020,0.00133583220925705,0.00167794312744813,0.00198459860935393,0.00284161206901335,0.00447681234650494,0.0066074659611536,0.00574354303936257
21-Jul-2020,0.00133583220885132,0.00167794311757398,0.00198459866419835,0.00284161167708241,0.00447890377725999,0.00660534277888104,0.00574354233360702
20-Jul-2020,0.00133583221770727,0.00167958791851035,0.00198376383027815,0.00284411824940108,0.00447974391547508,0.00660915762026623,0.00574806314338827
17-Jul-2020,0.00149499877131734,0.00188318047544999,0.0021371105984139,0.00286389965553325,0.00450834073670412,0.0068017284391296,0.0058621199296198
16-Jul-2020,0.00134833223207769,0.0016920889587101,0.00198125148564944,0.00279397791379586,0.00452918187881602,0.00685781686222168,0.00591505461659076
15-Jul-2020,0.00137583221166762,0.00172946036174269,0.00202376972632035,0.00285157286055846,0.00462800612051007,0.00697771650943747,0.00599082106149536
14-Jul-2020,0.00137749885597779,0.00172783749781751,0.00202543807358724,0.0028524070970728,0.00462884337238055,0.00698151539270004,0.00598965690695989
13-Jul-2020,0.00127166559487629,0.00159238868448699,0.00186954070492228,0.00263873222722579,0.00425119730865523,0.00653206404006473,0.00570307308969989
10-Jul-2020,0.00127249895098695,0.00158993250876001,0.00186870708118545,0.00263789797726859,0.00425246037780892,0.00653210036904325,0.00570593314101121
09-Jul-2020,0.00127249895199078,0.0015899325085583,0.00187037542830748,0.00263371982842742,0.00425161598020676,0.0065282637984761,0.00570422500354711
08-Jul-2020,0.00127249896975921,0.0015899325149394,0.0018720435388794,0.00263706130502821,0.00425538917120115,0.00653377723636653,0.00570761450540329
07-Jul-2020,0.00127249893171587,0.00159157725187433,0.00187287713083291,0.00263789558330802,0.00425622158836735,0.00653163460754718,0.00570759036389816
06-Jul-2020,0.00123833224276281,0.00154424970653467,0.00182369313763632,0.00256778911724963,0.0041314961020986,0.00638402973193286,0.00561253216336039
03-Jul-2020,0.00126333239060028,0.00157254111942355,0.00185370221359701,0.00257610283749765,0.00413438051754916,0.00638054584472826,0.00558490188418972
02-Jul-2020,0.00126583230420099,0.00157997570663502,0.00185870346764958,0.00257860184820264,0.0041343725427482,0.00638009383208136,0.00558089272722937
01-Jul-2020,0.00127583243623007,0.00157846291920769,0.00182116422380204,0.00252933629830294,0.00409838574326549,0.00622771226412831,0.00547854261170602
30-Jun-2020,0.00135916578479724,0.00167167156538265,0.00192619857805951,0.00267120487698609,0.00423766722729426,0.00646078889284375,0.00563576839443823
29-Jun-2020,0.00137749908532703,0.00168836176631223,0.00191367236378187,0.0026611712683344,0.00412289990679053,0.00625674757076756,0.00591255896629689
26-Jun-2020,0.00138416572326602,0.00169667359204112,0.00194286211919561,0.00267451403766729,0.0041521927730765,0.00622837458387001,0.00585204569295295
25-Jun-2020,0.00138916566680688,0.0017033186211387,0.00191032489087811,0.00263610198336601,0.0040990368673765,0.00623527516775168,0.00586060958941286
24-Jun-2020,0.00137916565334147,0.00169331785227854,0.00188530834881916,0.00259602908889192,0.00409069327821809,0.00611921815136011,0.00578599602771415
23-Jun-2020,0.00137249896916061,0.00168007124492056,0.00186863341412943,0.0025551167722815,0.00402204942660759,0.00609866959585799,0.00575641744997769
